,FIPS,Sep20p.UnemployRate,Population,White,Black,Asian,Hispanic,ForeignBorn,WorkAtHome,MarriedCouple.HH,NoWife.HH,NoHusband.HH,Alone.HH,MedHouseIncome,Households,PubAssist.HH,GINI,BBInternet.HH,PopPerSqMile,Crude.Mortality,Age.Adjust.Mortality,Poverty,NoHealthIns,Employed.Essential,Computer.HH,AdultwHSdeg,State,RUCC_2013,Description,UrbanRural,Ages5to19,AvgCases,AvgDeaths
67,1133,4.7,23875,0.93939267,0.003769634,0.001298429,0.030743455,0.010848168,0.031929604,0.521322982,0.047112624,0.101988727,0.297670956,38504,9403,0.012655535,0.4517,0.621716473,39.9,1361.1,961,0.16236335,0.123231808,0.332166667,0.757205147,0.781,AL,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.169749037,1531.714286,24.57142857
68,2016,2.4,5750,0.241565217,0.042782609,0.394782609,0.138782609,0.396521739,0.010055627,0.433673469,0.073979592,0.101190476,0.296768707,85517,1176,0.011904762,0.3628,0.756802721,1.3,389.6,594.3,0.085476277,0.18832222,0.305734122,0.926870748,0.888,AK,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.096556621,21.95238095,0
69,2020,6.5,296112,0.58494421,0.052922543,0.094349435,0.090665019,0.10694602,0.036951277,0.488199842,0.055583718,0.114997559,0.253248094,83280,106524,0.058005708,0.4251,0.886992603,171.2,578.2,717.4,0.091705717,0.122077029,0.312108441,0.954460967,0.938,AK,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Urban,0.193826389,17801.14286,79.23809524
70,2050,10.4,18040,0.099445676,0.006596452,0.010365854,0.023780488,0.020343681,0.050653331,0.447784116,0.122641509,0.192628346,0.176612549,54212,4558,0.141509434,0.4446,0.722685388,0.4,679,1146.5,0.277676434,0.206663665,0.350922629,0.858709961,0.814,AK,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.279397368,1570.52381,5.047619048
71,2070,6.9,4975,0.158592965,0.013467337,0.015276382,0.034773869,0.028743719,0.047156053,0.422535211,0.095774648,0.197887324,0.233098592,58750,1420,0.123239437,0.4285,0.762676056,0.3,625.8,849.7,0.17245582,0.224329231,0.340662055,0.866901408,0.873,AK,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.24450773,75.61904762,0.619047619
72,2090,5.1,99653,0.704324004,0.042647989,0.029341816,0.07978686,0.05153884,0.032992838,0.519458823,0.056363487,0.083038918,0.24793909,77095,36513,0.04874976,0.4061,0.84758853,13.3,510.9,721.6,0.08120088,0.100046388,0.338504179,0.949963027,0.945,AK,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.187652944,3663.380952,17.80952381
73,2110,5.8,32330,0.650262914,0.009928859,0.06585215,0.065666564,0.089205073,0.042215315,0.482469451,0.040811437,0.084498043,0.295024359,88213,12521,0.059659772,0.3947,0.887788515,11.6,625.2,724.3,0.07905909,0.110738997,0.313859469,0.950083859,0.961,AK,5,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area                                                                                                                             ",Mostly Urban,0.17830112,788.7142857,3
74,2122,7.6,58220,0.806492614,0.005444864,0.015218138,0.040793542,0.03119203,0.083340275,0.508578262,0.048755807,0.071247873,0.300078193,66684,21741,0.061036751,0.4322,0.771215675,3.4,811.9,755.3,0.119910774,0.17229416,0.386891723,0.900740536,0.928,AK,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.185306943,2631.47619,8.571428571
75,2130,7.7,13804,0.640249203,0.007461605,0.074253839,0.050782382,0.083961171,0.027901786,0.471559977,0.055753708,0.110381078,0.278580815,70356,5327,0.082785808,0.4161,0.835742444,2.8,632.9,629.5,0.10548399,0.131532198,0.33767992,0.916838746,0.927,AK,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.181785483,183.6666667,0
76,2150,4.5,13649,0.494761521,0.001978167,0.230126749,0.089310572,0.193933622,0.06135701,0.516579008,0.039332266,0.130116625,0.247884747,78281,4373,0.057397668,0.3869,0.825062886,2.1,371.4,544.7,0.092948478,0.202933047,0.301488654,0.892750972,0.899,AK,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.19903062,433.1428571,0.619047619
77,2170,6.8,103464,0.794672543,0.009877832,0.013850228,0.047784737,0.036002861,0.091796351,0.56805596,0.051879918,0.082645163,0.232326176,75905,30879,0.063279251,0.4171,0.861815473,3.6,582.6,766.9,0.103365598,0.152176271,0.380511628,0.942323262,0.924,AK,2,"Metro - Counties in metro areas of 250,000 to 1 million population                                                                                                                                      ",Mostly Rural,0.219217667,4324.285714,7.952380952
78,2180,8.9,9925,0.147506297,0.00836272,0.015617128,0.025491184,0.028715365,0.0400982,0.372173913,0.172521739,0.211826087,0.192,58987,2875,0.109217391,0.4294,0.719652174,0.4,887.4,1333.6,0.231378269,0.225353567,0.343067686,0.886956522,0.841,AK,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.273890444,224.047619,0
79,2185,5.5,9797,0.310605287,0.007655405,0.055118914,0.021128917,0.058589364,0.007352366,0.36266531,0.16276704,0.223296033,0.187182096,75431,1966,0.051881994,0.4156,0.676500509,0.1,635,1151.9,0.093369139,0.208423215,0.449954254,0.844862665,0.898,AK,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.210028478,530.4761905,0.952380952
80,2188,10.2,7734,0.108869925,0.009956038,0.009826739,0.011507629,0.012542022,0.044467787,0.380107527,0.143548387,0.225806452,0.197311828,62949,1860,0.115053763,0.4375,0.701075269,0.2,729.8,1064.2,0.250914316,0.275557862,0.388088012,0.822043011,0.819,AK,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Rural,0.283427372,349.9047619,0
81,2195,5.5,3255,0.629800307,0.007066052,0.091858679,0.103533026,0.110291859,0.041307028,0.495726496,0.032478632,0.123931624,0.282905983,66907,1170,0.085470085,0.4388,0.781196581,1.2,730.4,803.4,0.08235657,0.091217257,0.429296132,0.906837607,0.897,AK,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.170238824,19.14285714,0
82,2198,7.8,6474,0.453506333,0.003707136,0.011739265,0.037689218,0.026876738,0.035175879,0.44991511,0.08106961,0.112054329,0.301782683,54191,2356,0.082767402,0.4139,0.668081494,1.4,992.6,1554.1,0.151519875,0.258572753,0.410003586,0.855263158,0.902,AK,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.19345478,54.71428571,1
83,2220,5.2,8738,0.619020371,0.010070954,0.070840009,0.064774548,0.079308766,0.041190425,0.434990171,0.059533839,0.103341758,0.327155293,71534,3561,0.064307779,0.4222,0.830103903,3.1,645.5,594.4,0.074701894,0.183391813,0.368626212,0.924740242,0.94,AK,7,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",Mostly Urban,0.179795125,182.5238095,0
84,2240,5.4,6876,0.742582897,0.003490401,0.022687609,0.055410122,0.098894706,0.117410161,0.562182154,0.045307443,0.074895978,0.265834489,71541,2163,0.047156727,0.3858,0.71752196,0.3,683.5,778,0.107526882,0.156490812,0.459772099,0.895977809,0.902,AK,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.193094444,280.6190476,1.952380952
85,2261,5.3,9301,0.696484249,0.002687883,0.03515751,0.05010214,0.063326524,0.039385727,0.50242483,0.035887488,0.065308762,0.32719043,82306,3093,0.043646945,0.4226,0.791464597,0.3,577.2,718,0.081363686,0.157399202,0.363195616,0.913029421,0.96,AK,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.18756792,222.8095238,1.619047619
86,2290,8.8,5415,0.21421976,0.001292705,0.006094183,0.024192059,0.01421976,0.074681239,0.316894019,0.10703043,0.179958027,0.332109129,40000,1906,0.092864638,0.4666,0.436516264,0,995.3,873.6,0.251490313,0.291550604,0.375826251,0.664742917,0.857,AK,9,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",Rural,0.226768642,174.2380952,2.952380952
87,4001,11.2,71522,0.18318839,0.007172618,0.00399877,0.062148709,0.016652219,0.071702868,0.396960039,0.073204217,0.204461878,0.293405246,32963,20395,0.054130914,0.495,0.37979897,6.4,931.4,931.9,0.352801208,0.234596855,0.377702151,0.550134837,0.796,AZ,6,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area                                                                                                                                ",Mostly Rural,0.230792772,6027.095238,204
88,4003,5.7,126279,0.55204745,0.035279025,0.018474964,0.353170361,0.110049969,0.045921743,0.494152284,0.046477157,0.115593909,0.296162437,48649,49250,0.036142132,0.4404,0.782172589,21.3,1071.8,747.7,0.172191191,0.08238333,0.255690651,0.867573604,0.872,AZ,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.182541573,4589.142857,91.0952381
89,4005,8.2,140217,0.540733292,0.012152592,0.019733698,0.140254035,0.048446337,0.047129339,0.441682883,0.054721212,0.122895338,0.250232676,57616,47276,0.014193248,0.4654,0.774092563,7.2,604.6,682.4,0.189345033,0.123400103,0.260202081,0.890472967,0.896,AZ,3,"Metro - Counties in metro areas of fewer than 250,000 population                                                                                                                                        ",Mostly Urban,0.215143996,8482.285714,183.047619
